generation,maxEv,aveEv,aveEvNotOne
939,5980,4960.69,5669.21
940,5980,4034.31,4965.08
941,5980,3880.31,5643.64
942,5980,3042.25,5407.67
943,5980,4550.62,5600.54
944,5980,4240.38,5653.5
945,5980,3474.38,5558.4
946,5980,5010.31,5344.27
947,5980,4003.5,5337.67
948,5980,4626.06,5286.79
949,5980,3553.56,5168.36
950,5980,3322.19,4831.82
951,5980,4326.19,5324.31
952,5980,3776.88,5035.5
953,5980,3641.94,4855.58
954,5980,3909.62,5212.5
955,5980,3969.94,4885.85
956,5980,2904.25,4646.2
957,5980,3944.19,4507.5
958,5980,4523.5,5169.57
959,5980,4540.25,5587.77
960,5980,3787.19,5508.18
961,5980,4343.25,5790.67
962,5980,4402.25,5869.33
963,5980,3607.12,5770.8
964,5980,4223.75,5198.23
965,5980,4524.5,5170.71
966,5980,3049.31,5420.22
967,5980,3590.44,5222
968,5980,3937.62,5249.83
969,5980,4413.25,5431.46
970,5980,4067.5,5423
971,5980,4003.81,5823.27
972,5980,3599.94,5759.3
973,5980,3558.88,5693.6
974,5980,3859.94,5614
975,5980,4206.88,5608.83
976,5980,4517.62,5559.92
977,5980,4484.06,5518.62
978,5980,4500.44,4800.4
979,5980,4920.5,4920.5
980,5980,4497.12,4796.87
981,5980,4705.62,4705.62
982,5980,4210.56,4811.93
983,5980,3609.88,4442.69
984,5980,3836.94,4092.67
985,5980,3958.81,4524.21
986,5980,4041,5877.36
987,5980,4162.69,5549.92
988,5980,3620.62,5792.4
989,5980,4833.94,5524.36
990,5980,3940.94,5254.25
991,5980,3830.94,5571.82
992,5980,3823.81,5561.45
993,5980,4531.12,5576.54
994,5980,4447.94,5474.15
995,5980,4231.88,5642.17
996,5980,5048.56,5385.07
997,5980,4319.5,4936.43
998,5980,4865.12,5560
999,5980,4937.56,5266.67
